t_name,gene_name,male_10,male_11,male_12,male_13,male_14A,male_14B,male_14C,male_14D,female_10,female_11,female_12,female_13,female_14A,female_14B,female_14C,female_14D,median,stage_p,stage_logP,stage_cor_p
FBtr0300649,Non1,7.002624747300888,7.318819925142886,7.390665390079819,7.307258989456065,7.571980408302119,7.80532061522641,8.21040154797964,8.016809953190679,7.081232388646253,7.480966374801258,7.2790191661200145,7.5007833660845105,7.60010716160923,7.707156947328633,7.9738381423680575,8.073652223213747,7.536821039645526,8.263346125832158e-05,4.082844055619367,0.0008647897956475381
FBtr0088554,Non1,7.123415211315788,7.4188257610197965,7.452140501582084,7.408160437630246,7.832238490261189,7.866804599011181,8.271892098168786,8.124748101626718,7.14269864013081,7.588440107691413,7.3404913341829845,7.636205257322429,7.661586929795134,7.913015623388289,8.082070862199956,8.135140580341012,7.648951911054073,2.8175997439985912e-05,4.550120700835914,0.00041342396243713574
FBtr0088505,l(2)k10201,4.297483008158913,3.854172830375367,3.9317113245297435,3.0938018445222744,1.6940305907920514,0.58641216156145,2.501073998380542,1.1133771232329244,4.58360687280808,3.942221150983063,4.025851197516313,3.2237116778259307,0.8594766425820177,0.6775587554388861,1.070763006208602,2.3175101529334943,2.8276663143771628,6.887361149785295e-06,5.161947143492594,0.00015966370103974206
FBtr0088506,wun2,6.054870763944517,4.83308231006658,5.559739124266938,5.352471503833125,4.484824569519057,3.1313292028792175,3.7950362737620695,3.4302416435070042,6.097176532314054,6.072834447623601,5.943315131371417,5.1588126357612625,4.437886271045781,3.6520457602759357,3.751311066784698,3.529136784500332,4.669436434998995,2.98500656423357e-05,4.525054709490297,0.00042993079494554746
FBtr0088548,ced-6,7.782659599282987,7.631687151966606,7.849426732609765,7.835559761653399,6.934339326529591,3.9675025841375984,3.385022192663474,3.3025443950375224,7.558685157609992,7.143451512694321,7.804202682939707,7.7265535614165906,7.023151227839895,5.507799269498434,3.547774929480019,3.2369185523485,7.08455492414091,0.004496903101704909,2.3470864704147694,0.017376898079040307
FBtr0310033,CG1888,2.743651109642688,2.938959268786622,3.124569170677084,2.5119684173792574,1.5789382301828314,1.8796991016430642,2.8173764434614412,2.602782763413093,2.738608537182495,3.289916038572476,2.836914627184721,2.9711644259587042,2.207518701687979,1.9159724729729801,2.5549944682195918,2.5816997659758236,2.6722935132252954,0.015536359156145402,1.8086507476749236,0.04554617474876799
FBtr0113060,CG12929,-0.3117909892592333,-3.321928094887362,1.6605576530234873,0.7239979650155918,-0.12396522743204423,1.4783257470665607,1.9829026991517191,0.9563288052900085,-3.321928094887362,-0.34914355240557293,-0.8486503068104486,1.282403032865595,0.3959391214054243,2.4771905625162387,1.7605718353678599,0.10335529348455084,0.5692733102327554,0.0020337821264727707,2.6916955737036905,0.009577345792952418
FBtr0088525,RpL31,10.911804608527136,11.24098148948965,11.24025236343992,11.03757118376015,11.515191699412856,12.05981738851521,11.696182624842951,11.719414370365834,11.085524748459829,11.647986616526005,10.919196607367372,11.58790105129333,11.493907304291323,12.040946481053743,11.671170831269228,11.412631296578411,11.504588753162519,0.004590979499794979,2.338094646494662,0.017676399835375126
FBtr0088530,Map60,7.208978894393806,7.686632023543646,7.54066414481652,7.443593209022385,7.707922066767229,7.921898816243568,8.058315786583107,8.019027472556168,7.315208808924006,7.40629151774875,7.432282375669114,7.761343515944544,7.6329492409412705,7.942976598097465,8.232994494891946,8.048055232450562,7.6973163173001735,0.00012598332986393925,3.8996869170020005,0.0011667681936753857
FBtr0088463,GstT1,5.655501929787871,4.661218978954928,6.002657114821386,5.768612754819127,6.223200741691857,6.257316064471466,6.117638385028197,5.969955623868791,5.308166588194567,5.10964501644437,5.503607449273973,6.024935078302412,6.207196415368806,6.164793276033848,6.034720931157387,6.045227756194244,6.013839097916291,0.00022987992980773748,3.638498944147166,0.0018486982590420569
FBtr0088464,GstT2,4.293389687637006,2.760027793403933,3.565075810596423,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.866168147703949,4.035147917791685,3.6939755232409333,2.6883101841066903,1.7410091344858807,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.7835358589725737,5.2963511421895245e-05,4.276023229372756,0.0006461398355195237
FBtr0088499,Uba1,6.860473534052126,7.276528638326319,6.206920324679266,2.044834729826588,3.8374148968192845,4.461845980322473,5.071737531732914,5.857798258765931,6.549257432603235,7.29402044450054,5.998339359219099,4.996054971619109,4.161692381444129,3.732552391521749,4.907097607494139,5.146629034751281,5.109669188737201,0.0021818231173604177,2.661180461019966,0.010081567870077938
FBtr0088469,dap,5.834837350048376,5.320728175437084,4.324154042199303,3.0674248090887697,-3.321928094887362,-3.321928094887362,1.3783895438929934,-3.321928094887362,6.239136277285249,5.4485083512437615,5.03596250746666,2.8692748636535756,0.6553005318769308,0.028655428438040746,1.6734392850605877,-3.321928094887362,2.3918665444803286,2.966251293663678e-05,4.527792059366809,0.00042794509869891563
FBtr0088375,Ntmt,3.750196361011762,2.5519547270810206,2.0104998643126666,-1.746712592619767,-0.375927187300487,-3.321928094887362,0.41341644235400327,2.1682931923396715,3.9279028993952876,3.2860237015838933,2.3288700616328724,-0.5722286507735256,-1.045142621378581,-1.3308897602111356,1.7304143235915679,1.8083286186543177,1.7698973878619393,0.002013611364719117,2.6960243463170275,0.009506820433573569
FBtr0088377,CG12744,4.214760508240811,-3.321928094887362,3.967866079739508,-3.321928094887362,4.380157437288205,3.9871517532385647,5.100676045856903,3.8709836879179598,-3.321928094887362,-3.321928094887362,3.993163486622933,3.991170431926839,4.3123260945718105,4.317504798580468,4.381876250939285,4.9585477508115945,3.9921673034455694,0.012810001986281218,1.8924508029148839,0.03943264728657617
FBtr0088451,Sec24AB,6.006483286546718,5.462631506109477,5.612830408165145,5.065407646784535,1.4120151356020127,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.937496352105304,5.700129089106647,5.8227193659253915,-3.321928094887362,2.544117123106257,-3.321928094887362,1.550658389711885,3.461981229621472,3.0748451763864515,0.0016265424070726676,2.788734609346428,0.008023716925611045
FBtr0088441,CG15863,3.697434007957046,2.867940929935368,4.108690628949611,4.608633920924868,4.882353943434119,4.040126617392499,5.090476790473083,4.973268881798302,3.988261040224627,2.6152161706570394,4.0895687415092326,4.755047578998722,4.638620277550092,3.931952757206358,4.510191770186964,5.1484272831117766,4.323363547373142,0.0021588275528578527,2.665782047722923,0.009996764361701443
FBtr0339422,Pal1,6.186134825971896,6.229461239172028,6.16952872686058,6.53284340955037,6.68752468715513,6.545811276013543,6.8437643965578925,7.009486707107324,5.8053314119687345,5.877601052906238,5.1963749557819625,5.596173412963832,6.570806198171809,6.848157109445047,6.975229278792293,6.972583023394121,6.539341913168431,0.0040289977719955026,2.3948029727730336,0.01594017354625506
FBtr0088390,eve,0.9652383117289979,4.825006992860246,4.1153112147077,3.8071981750314996,5.01027838824063,7.159712248179212,6.575972436537931,7.452846703400772,-3.321928094887362,3.014992937523702,3.316722849715853,4.7605807768096975,3.949731947818979,6.8595638077106935,7.027312866195696,6.341986369693058,4.7931534889392005,7.585304774550988e-05,4.120026964745866,0.0008105735734889287
FBtr0088391,TER94,8.83642948148351,9.161296048559343,8.745885988891335,8.506479238207142,8.108230080368589,8.05706226826879,8.089665416734077,8.243122226455144,8.708050324581201,8.908115491623509,8.634912147794328,8.247707186647109,8.370898591443003,8.22227484978124,8.584589914189575,8.515726760456694,8.511110408773876,0.0001878917446843166,3.726092300883019,0.0015819272697615043
FBtr0088436,CG1407,2.6336174350367556,2.6923669357449502,1.7721090416404492,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.887600912768809,3.4238071285495906,1.1675827291299163,1.6250787408249079,-3.321928094887362,-3.321928094887362,-3.321928094887362,-1.1249088211882616,-1.8402907384310463,2.0182798632847074e-06,5.695018612800295,7.795266575099187e-05
FBtr0339418,CG1407,3.7985794751106243,3.7185133135055546,1.7634515189343556,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.933804130698074,3.4970704389373592,3.850390394901233,-0.3240052670017017,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.22042159096756125,-1.1538493209145917,1.3426608434779146e-06,5.8720336763913785,5.976083787420732e-05
FBtr0088402,magu,6.353245948918997,6.308895338942964,6.3464747998192905,6.291046619909968,5.519742701727156,-3.321928094887362,-3.321928094887362,-3.321928094887362,6.087805016419103,5.798324300067499,6.581911764499097,6.486522923319088,5.438063286427092,4.8836062035484815,-3.321928094887362,-3.321928094887362,5.66574727536114,0.011865129880474211,1.9257275034589025,0.03702694335526246
FBtr0088405,egr,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.250853670457264,5.447661577240829,6.5694493641475775,6.345986412657712,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.853776931599079,5.23757840216194,6.8471189373596655,6.239624495139596,2.2659301126144697,7.157504883683307e-05,4.145238346979994,0.0007823298167914254
FBtr0088406,egr,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.4866899203651553,4.317631705872042,5.94886726362535,5.9564993858789475,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,0.6547086554765231,2.658484112069104,6.271377845686362,6.102819627751476,-0.2564436711201232,0.00025113710549310597,3.6000891155611843,0.0019642545972729103
FBtr0088425,RpLP0-like,6.110789799385057,5.755661887949417,6.361754956888377,6.222734943457707,6.633335531274969,7.235304843208862,7.375057942917541,6.9635990596548485,6.141777114799221,6.241051861745633,6.170805317793671,6.757225604441159,6.705993130049804,6.840846793726671,6.913292216914127,7.010236051913365,6.6701216838013755,6.67853798500982e-05,4.1753185995807875,0.000753895775424503
FBtr0088421,Pfk,5.835926776779319,5.541877728757662,5.520204350546558,5.130537615959068,4.296151068299666,2.752843412312254,2.3485046696560192,3.268801458565764,5.754049453733103,5.740147139363925,5.355269404533843,4.795820964730617,-3.321928094887362,-3.321928094887362,3.193618793847882,-3.321928094887362,4.567511010433098,0.007003488222684375,2.1546855973379917,0.02441159209307184
FBtr0309290,CR43467,-3.321928094887362,-3.321928094887362,-3.321928094887362,-2.515983581181499,-1.683585443194217,-1.2334574165058336,-1.3782655204717245,-0.9343311902931759,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,-0.844628973940115,-1.1207773037932955,-0.38313232093210087,-0.5167574169689177,-2.040565152727356,2.8987881052120914e-05,4.537783529419218,0.0004210330851634358
FBtr0309291,CR43467,-3.321928094887362,-3.321928094887362,-3.321928094887362,-2.8671731337895414,-1.840071198695072,-1.4588777300813938,-1.8557238619596623,-1.5538157743019538,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.1017467514427817,-1.0886443511509674,-1.8458212325501973,-1.0892611989823155,-0.7648587136132143,-2.274567698349402,3.3692424446847524e-05,4.472467736837124,0.0004741713264063688
FBtr0331945,mlt,3.2205288535209826,3.522142524256086,2.2330002106210443,1.1132824303747406,-0.6844986895203914,-2.375803630903093,-3.0206214061144774,-2.2330605829845833,3.4437152473183583,3.535181050057685,3.263618278598443,1.4359021734920416,-1.5325493890125095,-1.4498321938895953,-2.5714502164430066,-2.5797493747485216,0.47798551854045196,6.987610043749729e-07,6.155671339603988,4.094169068490913e-05
FBtr0088370,mlt,3.49985596200124,3.8019886396570515,2.5096180685680016,1.3834681895023373,-0.4441975849565594,-2.233243723353971,-2.963070514364797,-2.0767610461759434,3.7234370030142117,3.8150476420305743,3.5430263743612658,1.7084786155386833,-1.3265629764022893,-1.239497994941413,-2.4503209731497666,-2.45959970240063,0.7415493929456136,8.839237325710768e-07,6.053585205521363,4.758271942896678e-05
FBtr0088369,mlt,3.2901275473737197,3.591879843805335,2.3018744012958696,1.180441336343827,-0.6252398180041594,-2.3415444510341876,-3.007092381248152,-2.195371460695538,3.513419367053731,3.6049239939014024,3.3332383755803585,1.5036972807516145,-1.4822143506825438,-1.3983719359126172,-2.5425086676623145,-2.551056772696545,0.5433835319587603,7.420323754104624e-07,6.129577145724511,4.2893455365169885e-05
FBtr0088362,Syb,6.092831355894289,5.990909423861273,6.42086283295002,6.0698270395750304,6.808667216167558,6.733712678369552,6.659748490926479,6.519761883704125,5.813525843658601,6.196640581486482,5.75585012644781,6.297740138050947,6.334806047623608,6.828878825616447,6.782701949488964,6.17262088182968,6.316392127337685,0.0012319450071435127,2.909408678232606,0.006509657881304954
FBtr0273275,Syb,0.12643636990238027,1.1538053360790355,0.5495913049816877,2.9957118950234936,3.0521125763288484,3.1147016713951627,3.806980391033968,3.374944036501735,2.6537284561935075,1.154201455477258,2.4678720898586644,2.5435389409199622,2.6725504832666394,3.162278527247972,3.723284630913258,3.451217706994584,2.843160790907104,0.00033369158940278125,3.47665473947045,0.0024460303485328975
FBtr0088348,CG12909,5.892079841409484,5.567311976456228,5.954925803843781,5.893559499897855,6.465268480990936,6.700669171637312,6.830812962448206,6.550491771306642,5.742427393689085,5.796929916689265,5.799968537024669,6.276227959138506,6.4521164444867924,6.5415772528844665,6.5298767483940505,6.6142013222728355,6.366851009325589,6.806971471693589e-06,5.167046069538198,0.00015966370103974206
FBtr0345937,CG33474,-3.321928094887362,-3.321928094887362,-2.2493763458453437,-0.8437949787764244,-1.3791959114996881,-0.7353410727288001,2.178809596222166,0.9277773932989697,-1.1022794014963415,-3.321928094887362,-3.321928094887362,-0.4286843336662293,-1.2302384146516752,-3.321928094887362,0.6526214078438524,1.303222554630306,-1.1648407163823833,0.011798801690610945,1.9281620982516525,0.03686833258228927
FBtr0088261,Prx2540-1,3.251248417044145,2.95104127242907,4.093772102908643,4.125489930002777,4.578897665119153,4.864173166532363,7.37348883100968,5.80568782679354,4.242484143683442,3.1670775191959963,3.6424870575119823,4.808239589594076,3.672941564699312,4.750277198372028,5.124172358544165,5.304713997787254,4.4204745532975265,0.005319607077524816,2.2741204448411887,0.019780992368090684
FBtr0088315,CG12896,4.379215944259841,4.093629807841443,5.400922084790403,5.194319272332033,5.6957919218656246,6.203884179632689,8.934769853245514,7.342007862336275,5.545093315514477,4.213986670017564,4.72920083610269,5.830118873289908,4.484953236324,5.874679760605166,6.327375459022946,6.79956939347852,5.6224094023948785,0.0115767883030818,1.9364119082865532,0.03636428798484447
FBtr0088262,RanBPM,4.325324238114693,3.7844612667981576,4.159989975911902,3.4590295753227225,-3.321928094887362,-3.321928094887362,4.01090718766365,3.720122146558673,5.075747179733872,4.778361880888803,3.3965154597541316,1.0457574775474772,-3.321928094887362,-3.321928094887362,2.5965261220985387,3.2033927197147194,3.4281110947180276,0.01257366209960291,1.9005382149139134,0.038838817367155734
FBtr0088314,CG12895,4.335565861492808,3.1629621302839293,4.991487742515971,4.899289388107762,4.929510809359303,5.248150164851648,5.305614434786447,5.238682512589124,3.8946167903776905,4.384632640106616,4.588697128278035,5.006071322519148,5.780026414629093,5.056556434229724,4.987888144695511,5.239861641374887,4.989689066253003,0.00014092303844641767,3.8510180015517737,0.0012656622837737177
FBtr0088273,CG11777,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.680987343423169,5.78571042675985,-3.321928094887362,6.613894225923542,6.200314525053301,-3.321928094887362,-3.321928094887362,-3.321928094887362,5.7911841999017835,-3.321928094887362,5.318403581218684,6.418091459391743,6.267887833378838,4.322014617927856,0.0037663874669240957,2.4240750039977583,0.015180110085454954
FBtr0088274,CG17765,6.422135898117549,5.971972574099697,6.510450320418711,6.681786609046383,6.978580258940365,6.8028197612259005,6.812866617451231,6.724453811200346,6.345249316335753,6.297241260598325,6.4973806951552495,7.0975505320913985,6.83062981943508,6.7626999713371845,6.749830794153837,6.7680994150426335,6.737198099548868,0.00025177488394163394,3.5989875955529977,0.0019642545972729103
FBtr0343133,pre-lola-G,-1.0984344931989949,1.1206989683147228,-0.09446116947248581,1.2599690313287966,2.711259651087713,1.2567129939290091,2.1423078869009444,1.5848773792026343,-1.7273556598552504,-1.7075197761003613,-0.6746803676619135,0.7545976516448498,2.4073304510631957,1.8055916960681582,2.864602175249952,2.5499786208791133,1.2583419312029083,5.8303343619964414e-06,5.234306538310268,0.000145461133449699
FBtr0089347,lola,5.614205401526372,3.5827200129436974,5.786764300636387,5.952968566569893,6.124528580409242,6.38537745284792,6.456525269371641,6.43379072111071,5.690884051964568,4.783507257808612,5.971267564708094,4.435463314667891,6.2822696518525625,6.288388944115782,6.820925791464438,6.765011581744053,6.049932277774578,0.010457304539411417,1.9805802441987665,0.03353267460832112
FBtr0343132,lola,6.390617321720839,5.484742576297502,5.0257386685895105,4.772158355163293,3.3933502974037406,0.5835161955702362,-3.321928094887362,-3.321928094887362,4.928787767666848,5.339657096317894,5.255293793539653,4.5576144156278415,3.0283244390493596,2.040500413100498,-3.321928094887362,-3.321928094887362,4.089873309545749,0.0015401910082522069,2.812425416380472,0.0076857851414115054
FBtr0089350,lola,2.146528149886991,5.438375664422717,5.1434059907884935,4.881954646255261,3.5278405350449717,0.7015162327624326,-3.321928094887362,-3.321928094887362,5.038630070282026,5.462281011035911,5.359026107847921,4.6812072590691285,3.149072837299879,2.1640663597441048,-3.321928094887362,-3.321928094887362,3.3508514418103794,0.013206111993225309,1.879225024052746,0.04024920120228223
FBtr0089342,lola,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.6842121396418617,3.4819112594014388,3.5445740372956753,5.287357335936198,-3.321928094887362,-3.321928094887362,0.2738572026087336,2.018034113248073,3.6156459377668195,-3.321928094887362,4.593243263718661,4.677491667244067,1.3948847830063453,0.0006572396342795772,3.1822762546863093,0.004063750875843502
FBtr0100286,lola,3.346397284582522,-3.321928094887362,3.449176648660617,2.908854593531955,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,2.7481821132143227,4.172782073012277,2.5372200160454628,1.9619073945669234,-0.05732410951073161,-3.321928094887362,-3.321928094887362,2.708541298591331,1.2800096428539118,0.01560052215081349,1.8068608655287424,0.04564106565385754
FBtr0088255,Mat1,5.188299753569637,5.164850705714967,4.8031332995500975,3.6359071254834303,1.8283622697252366,1.237939333010805,4.460895997582468,4.008585040952031,5.494398616706757,5.429121848595176,4.93363599082109,3.522804530545968,0.6007930637800235,0.9320203397738932,3.845824115345237,4.139073157880889,4.075303886827548,0.0018442255500067484,2.734185965531255,0.008888816263127097
FBtr0088252,CG7637,6.501960841451841,5.613251072132951,6.137667743920956,6.598500228328449,7.114519126719065,7.428800971185007,7.6988161961538655,7.090503625514262,6.080681942538851,6.192362831571017,6.324292248753382,6.785824718823943,6.809049891296911,7.232834809749458,7.071966155938264,7.394261792305163,6.797484040752698,7.027423610086008e-05,4.153203866588317,0.0007777966717122766
FBtr0088225,Prosbeta5,8.340885472881228,8.548301924483933,8.573093999124515,8.603875865144511,9.211630104450863,9.311108633650115,8.795041912133474,8.937883812859742,8.197722855091026,8.799502267364513,8.424049621101908,8.928278795447529,8.848128790655341,9.176742678018124,8.950272240713288,8.578073629030253,8.797273813498668,0.0006446254869951346,3.1906925274887077,0.004005886954898336
FBtr0088226,RpS15Ab,8.954641560328614,8.231276971842293,8.828743907086372,8.947540345006976,8.808834078813227,9.059792243348177,9.414138144568003,9.016748687553589,8.693612525744266,8.064854215709188,8.50585488968455,9.347562357480308,9.140799260453223,9.18115413820826,8.89161414469622,9.036548996929863,8.951095321852439,0.010390056503718135,1.9833820906347122,0.033354288731466376
FBtr0088247,CG12343,5.132407517583183,4.814315543433748,5.528755675766276,5.647614042043687,5.944446891139551,6.108037872873143,6.439921186178699,5.987782572707965,4.992980650824337,5.135388877330819,5.155308562238599,5.796632248125524,5.856882387525917,5.8466269985082855,6.21919840040036,6.251490666741465,5.821846175493524,9.543507562704066e-07,6.020291978004708,5.028001507045598e-05
FBtr0345930,CG12325,4.474411965684719,3.234483386396365,4.1084304485428556,3.8917544481035162,3.3056403700786703,-3.321928094887362,-3.321928094887362,-3.321928094887362,3.5999900614880844,3.491845145455096,3.96842331714322,3.3615840812508773,3.4379674099516264,-3.321928094887362,1.1488976707304246,-3.321928094887362,3.3338833764161016,0.006891164439197401,2.1617073866861,0.024098091479824283
FBtr0088227,CG12325,4.556761387182145,3.7807848292958255,4.402124772515591,4.301361640819396,3.8021497803082114,-3.321928094887362,-3.321928094887362,-3.321928094887362,4.001981172551779,3.5738412907569255,4.050620712701711,3.7172528596506136,3.519936490858773,-3.321928094887362,1.5936640306011414,-3.321928094887362,3.647328326193258,0.007922543833412548,2.101135349290514,0.026960438576524012
FBtr0088245,CG7686,5.5589059282541236,5.525271352016701,5.874337015103535,5.784624193783384,6.2277126236041696,6.4836075789298855,6.84828932322555,6.5766139964562775,5.632497864963441,5.8016019269329595,5.652741539708928,6.120133470662633,7.066117376567634,6.367012776357957,7.434237220977664,6.636442437980948,6.1749255626920885,0.00014044848051083275,3.852482954998041,0.001264360593651519
FBtr0089728,CG18004,5.4476812460924116,6.5459603095064605,5.829012361088758,6.110196887823964,6.707208421251597,7.1457489666753276,6.57074194045311,6.722383572639911,5.630932115142705,6.386152894376749,5.68481680236612,6.114525258762874,6.611127280361541,7.220353464270553,6.571702912322743,6.110866891722942,6.468268206209902,0.002375180260077185,2.6243034247818233,0.010778412845123706
FBtr0331936,CG7712,4.8984295778139915,4.869761275594999,5.0274787186891885,5.009231377539078,5.512307332537455,6.055760571701178,5.811724070817128,5.8297043953033,4.7235589437152505,5.297289561987178,4.710214580097393,5.785513463851957,5.400127946479897,5.773787894406852,5.72325175138127,5.538870522529233,5.457307704052687,0.00016950282261129224,3.770823065400119,0.0014628535181874349
FBtr0088238,CG7712,5.073114905150576,5.04443556345707,5.307774803304992,5.183957794608488,5.687184650617832,6.230751260901382,5.986669049898121,6.004652912200986,4.898173179736079,5.472108656782118,4.884822903313019,6.001451184656989,5.574975884507873,5.94872506902715,5.89817811461972,5.713754258203345,5.6321709030188565,0.0001871010025266431,3.7279238854523014,0.001576811090765144
FBtr0331935,Rpb5,4.847341734187039,4.92439423952902,5.155162937760766,4.994436986284116,5.648867219062802,6.18764705561779,6.406226574452158,6.205268125230398,4.91853698438512,5.295015607348606,4.864028715126382,5.608791888841869,5.6146559628656885,5.966163882803672,6.197377676114381,6.233504870093382,5.611726905289792,5.574931547367966e-05,4.25376046079691,0.000666901186353893
FBtr0088237,Rpb5,5.1823034880698895,5.259410158024141,5.490324825764849,5.3294995452124745,5.9842730711106285,6.523239148292593,6.741876370557374,6.540864959959957,5.253548791382579,5.630255066412398,5.19900238623373,5.9441808055272585,5.950047442259764,6.3016876697480715,6.5329725071636995,6.56910975483772,5.947117105934228,5.572207050270757e-05,4.253972754574093,0.000666901186353893
FBtr0088194,CG13217,-3.321928094887362,-3.321928094887362,-0.2731147373982424,-3.321928094887362,2.3584831924045897,2.4651213902577203,4.317991312362074,4.3819046221543925,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.5286403265498396,2.3938864962116715,3.472929220588041,3.9273057947187615,0.8924566986171365,9.13978652439998e-05,4.039063947850175,0.0009327130489888274
FBtr0112417,CG34224,-3.321928094887362,0.8818141663875426,3.175268773488384,3.9660603323737087,5.2546504255493796,5.144656896995598,8.543494305863865,8.146805408491542,-3.321928094887362,2.12940040632543,3.3485089187350416,4.532155535545909,5.5120472338756805,5.479612820864523,6.527034777672624,8.483049986575416,4.870669946766852,1.7020649810959774e-07,6.769023863527167,1.70463787002089e-05
FBtr0299855,CG42336,-2.0511958440082942,-0.714614353729818,-1.0572565582962208,-1.3931257387386664,-1.02884311714219,-1.1687453593067483,0.9804684631909666,-0.3420655412912153,-2.140214874171778,-1.2355349417183696,-1.2250523161176297,0.43834928061369116,-1.189792188773188,0.08972592681108674,0.1535641102702887,-0.7287679711998625,-1.0429798895867226,0.009317346380017926,2.0307077589562548,0.030627745714086024
FBtr0299853,CG42336,3.7783338078280773,4.541160069297817,6.400870216663114,5.987399820849138,6.343929301384161,6.909530678851897,7.90390727188276,7.263530200089682,4.840046277558293,5.676511767741664,6.040968288467721,6.66429973276763,6.449015638860457,6.397483008076519,7.443354812579756,7.287898565219368,6.3991776064450585,8.569676180467425e-06,5.067035588309372,0.00018498902491821036
FBtr0088170,Fpps,6.292744890106909,5.497801583196334,6.453611917587881,6.506539092016666,6.627435493328516,6.667988278047719,7.580313047762086,7.307328899288096,6.072323217624257,5.569426562966189,6.357816574146744,6.555213909683392,6.58969003228613,6.5466796289161415,7.222821964917254,7.514831129563533,6.550953079871298,0.0007965151406210834,3.0988059644633603,0.0046764723286771585
FBtr0088155,CG12384,4.833511049279099,-3.321928094887362,4.424111519966781,-3.321928094887362,-3.321928094887362,-3.321928094887362,-3.321928094887362,1.2654566999632355,5.453318906890421,4.680332346786627,4.250169085988485,3.425867858323111,-3.321928094887362,-3.321928094887362,1.7668732856749276,-3.321928094887362,0.32425357529874027,0.004579499162039385,2.3391820161132197,0.01764561735844362
FBtr0110897,Sod3,7.136790842883862,7.200102615988453,6.883268089946266,5.596086832771129,4.441012707588584,4.370982226935525,2.827992137635653,3.352253154345917,7.509321804210338,7.169782758725493,6.553425662770605,5.764592470235553,3.8160179036073334,4.955005853978517,3.8705346763109674,3.5619056644776568,5.310866292022604,6.535278678711209e-07,6.184735888413046,3.8819555351544586e-05
FBtr0088082,wal,6.770139122250983,6.900393127852997,6.937031723336374,7.805029472598707,7.365335204440969,7.841223759170051,7.717982344782482,7.635915981772449,6.473618462914407,6.763169626548246,6.771740839687287,7.151803880700996,7.337265773255112,7.760767616315728,7.608268086208557,7.441300076738958,7.3513687534949215,6.960065299536033e-06,5.157386685806803,0.00016017955459294306
FBtr0088031,CG13192,5.319761596873167,5.387985519865215,5.5060563666318165,5.3343610378329,5.068831621790139,4.386576937806817,5.0065145016900106,5.019339505203639,5.31897873825217,5.671229672805268,5.333559445156675,5.414229656968474,4.9283211900063915,4.938253559100531,4.6151075020530445,4.715428537063512,5.199319989793807,0.0019734429829663482,2.704775416793575,0.009370371526102239
FBtr0112422,CG34229,3.338494016187152,2.4106235911656513,3.6529432664703436,3.868997334020919,4.326893519842083,3.9395102923937118,4.5144706116005855,3.9827709376967517,3.3414772997161966,3.4668878386522337,3.562153142298722,4.162797260630617,4.02577777349738,3.684255460490805,4.0970406003199,3.8674605263670236,3.8682291348264117,0.0008148547085365809,3.088919820592426,0.004757533405065962
FBtr0088058,ERp60,9.162000237415944,9.519453820973084,9.572071665639665,9.543732596759225,9.956510906079354,9.86572132256586,9.273347487747886,9.56461451361325,9.155149652894634,9.490839054412552,9.194527292545727,9.683427444842314,9.877941274471587,10.014858231928915,9.540017021398057,9.45445799779761,9.541876005233759,0.007551273076053897,2.1219798240931267,0.02588630693180849
FBtr0088035,Ef1alpha48D,12.67018270500759,12.813750449863436,12.934720550196142,12.856987452001635,12.928335006614356,12.898894702490631,12.968765812202001,13.063853619254653,12.722925676439774,12.867688486650751,12.686952679281015,12.944600529122768,12.983537708456907,12.985335383516464,13.162683955620546,13.033015672297209,12.931531311301356,0.00018470489679599334,3.733521590627499,0.0015682568528694245
FBtr0088038,Zip48C,4.344601496066525,3.958102025408038,4.545023947077578,4.7299797515206,4.705974308759364,5.102559373072783,5.48814641524758,5.373534593756503,4.409209586459971,4.112138122765543,4.46665961457064,4.743557675241128,5.01051691673953,5.101509816595851,5.421646180884734,5.367639693660632,4.736784686899775,2.965478301196828e-05,4.527905249410097,0.00042794509869891563
FBtr0088042,ADD1,5.919675925257698,4.428907832201195,5.606000675748915,5.9684382245509715,5.02478396751196,2.885898787858861,2.9520470492542414,2.6769962455639096,5.752117568663178,5.318775899661361,6.096141714847073,5.50367136534187,4.8945717810196685,2.572851600166835,3.021194358273181,3.6516981034030622,4.961146433207809,0.004422716173180108,2.3543109304872454,0.01721255073960737
